order_id,customer_id,order_date,product_id,product_name,category,quantity,unit_price,discount,payment_method,city,status,total_amount
ORD005147,CUS00586,2026-07-12,P010,Vacuum Cleaner,Home Appliances,1,4200000,0.2,Cash,Da Nang,Cancelled,3360000.0
ORD005148,CUS00449,2026-08-27,P014,Yoga Mat,Sports,1,400000,0.0,Banking,Da Nang,Pending,400000.0
ORD005149,CUS00043,2026-06-26,P003,Samsung Galaxy S24,Electronics,2,18000000,0.0,Credit Card,Da Nang,Cancelled,36000000.0
ORD005150,CUS00338,2026-04-06,P012,Data Engineering Book,Books,3,450000,0.2,Credit Card,Hai Phong,Completed,1080000.0
ORD005151,CUS01385,2026-02-14,P011,Python Programming Book,Books,1,300000,0.05,Banking,Ho Chi Minh,Completed,285000.0
ORD005152,CUS00722,2026-03-05,P004,Sony Headphones,Electronics,1,3500000,0.05,Credit Card,Da Nang,Completed,3325000.0
ORD005153,CUS01475,2026-02-03,P007,Nike Sneakers,Fashion,1,2500000,0.05,E-Wallet,Thu Dau Mot,Completed,2375000.0
ORD005154,CUS01726,2026-01-22,P002,iPhone 15,Electronics,1,22000000,0.0,E-Wallet,Can Tho,Completed,22000000.0
ORD005155,CUS00986,2026-04-12,P014,Yoga Mat,Sports,1,400000,0.15,Credit Card,Ho Chi Minh,Cancelled,340000.0
ORD005156,CUS01796,2026-05-06,P011,Python Programming Book,Books,2,300000,0.1,Banking,Ho Chi Minh,Completed,540000.0
ORD005157,CUS00629,2026-01-22,P004,Sony Headphones,Electronics,1,3500000,0.15,Banking,Da Nang,Completed,2975000.0
ORD005158,CUS00509,2026-02-16,P013,Lipstick,Beauty,1,450000,0.0,Banking,Thu Dau Mot,Completed,450000.0
ORD005159,CUS01876,2026-07-15,P008,Rice Cooker,Home Appliances,1,1500000,0.15,Banking,Da Nang,Completed,1275000.0
ORD005160,CUS01190,2026-06-10,P002,iPhone 15,Electronics,3,22000000,0.15,E-Wallet,Can Tho,Completed,56100000.0
ORD005161,CUS01196,2026-07-19,P005,Men T-Shirt,Fashion,1,250000,0.15,Cash,Bien Hoa,Completed,212500.0
ORD005162,CUS00710,2026-06-16,P008,Rice Cooker,Home Appliances,1,1500000,0.2,Cash,Ha Noi,Completed,1200000.0
ORD005163,CUS01670,2026-06-29,P012,Data Engineering Book,Books,1,450000,0.2,Banking,Ha Noi,Completed,360000.0
ORD005164,CUS01324,2026-05-25,P008,Rice Cooker,Home Appliances,1,1500000,0.0,Banking,Ho Chi Minh,Completed,1500000.0
ORD005165,CUS00423,2026-08-16,P013,Lipstick,Beauty,1,450000,0.0,Banking,Ha Noi,Cancelled,450000.0
ORD005166,CUS01394,2026-06-07,P009,Air Fryer,Home Appliances,1,2800000,0.2,Banking,Hue,Cancelled,2240000.0
ORD005167,CUS00197,2026-05-04,P012,Data Engineering Book,Books,1,450000,0.05,Credit Card,Ho Chi Minh,Completed,427500.0
ORD005168,CUS01102,2026-01-04,P003,Samsung Galaxy S24,Electronics,4,18000000,0.0,Credit Card,Thu Dau Mot,Completed,72000000.0
ORD005169,CUS01320,2026-08-31,P010,Vacuum Cleaner,Home Appliances,1,4200000,0.0,Credit Card,Bien Hoa,Completed,4200000.0
ORD005170,CUS01154,2026-05-30,P004,Sony Headphones,Electronics,1,3500000,0.1,Banking,Thu Dau Mot,Cancelled,3150000.0
ORD005171,CUS01646,2026-01-22,P010,Vacuum Cleaner,Home Appliances,1,4200000,0.1,Banking,Ha Noi,Completed,3780000.0
ORD005172,CUS00779,2026-04-10,P012,Data Engineering Book,Books,1,450000,0.0,Credit Card,Hue,Completed,450000.0
ORD005173,CUS00637,2026-08-16,P003,Samsung Galaxy S24,Electronics,2,18000000,0.15,Banking,Vung Tau,Returned,30600000.0
ORD005174,CUS01308,2026-07-23,P002,iPhone 15,Electronics,1,22000000,0.1,E-Wallet,Ho Chi Minh,Completed,19800000.0
ORD005175,CUS00691,2026-01-14,P004,Sony Headphones,Electronics,1,3500000,0.0,Credit Card,Ho Chi Minh,Completed,3500000.0
ORD005176,CUS01730,2026-06-19,P008,Rice Cooker,Home Appliances,1,1500000,0.2,Banking,Ho Chi Minh,Completed,1200000.0
ORD005177,CUS00132,2026-01-20,P009,Air Fryer,Home Appliances,1,2800000,0.05,Banking,Vung Tau,Completed,2660000.0
ORD005178,CUS01911,2026-04-18,P007,Nike Sneakers,Fashion,1,2500000,0.15,Banking,Ha Noi,Cancelled,2125000.0
ORD005179,CUS01911,2026-02-10,P011,Python Programming Book,Books,1,300000,0.0,Credit Card,Ho Chi Minh,Completed,300000.0
ORD005180,CUS00170,2026-08-25,P008,Rice Cooker,Home Appliances,1,1500000,0.0,Banking,Ho Chi Minh,Cancelled,1500000.0
ORD005181,CUS00054,2026-08-11,P003,Samsung Galaxy S24,Electronics,3,18000000,0.2,Cash,Ho Chi Minh,Completed,43200000.0
ORD005182,CUS00015,2026-06-21,P008,Rice Cooker,Home Appliances,4,1500000,0.1,Banking,Thu Dau Mot,Cancelled,5400000.0
ORD005184,CUS00241,2026-08-31,P009,Air Fryer,Home Appliances,1,2800000,0.15,Cash,Ho Chi Minh,Completed,2380000.0
ORD005185,CUS01374,2026-07-31,P008,Rice Cooker,Home Appliances,3,1500000,0.05,Banking,Ho Chi Minh,Completed,4275000.0
ORD005186,CUS00510,2026-06-28,P011,Python Programming Book,Books,4,300000,0.1,Cash,Ha Noi,Completed,1080000.0
ORD005187,CUS01037,2026-06-26,P002,iPhone 15,Electronics,1,22000000,0.15,Banking,Da Nang,Completed,18700000.0
ORD005188,CUS01289,2026-08-19,P014,Yoga Mat,Sports,1,400000,0.05,Cash,Ho Chi Minh,Completed,380000.0
ORD005189,CUS01712,2026-05-16,P010,Vacuum Cleaner,Home Appliances,3,4200000,0.05,E-Wallet,Can Tho,Completed,11970000.0
ORD005190,CUS01704,2026-08-18,P005,Men T-Shirt,Fashion,1,250000,0.1,Credit Card,Ho Chi Minh,Completed,225000.0
ORD005191,CUS00952,2026-08-20,P012,Data Engineering Book,Books,2,450000,0.2,Banking,Ha Noi,Completed,720000.0
ORD005192,CUS01800,2026-01-08,P011,Python Programming Book,Books,3,300000,0.15,Cash,Ho Chi Minh,Completed,765000.0
ORD005193,CUS00226,2026-07-12,P004,Sony Headphones,Electronics,2,3500000,0.15,Credit Card,Ho Chi Minh,Completed,5950000.0
ORD005194,CUS00831,2026-01-29,P005,Men T-Shirt,Fashion,2,250000,0.0,E-Wallet,Nha Trang,Completed,500000.0
ORD005195,CUS01740,2026-08-06,P001,Laptop ASUS,Electronics,5,25000000,0.1,Banking,Da Nang,Completed,112500000.0
ORD005196,CUS01523,2026-03-25,P007,Nike Sneakers,Fashion,1,2500000,0.0,Banking,Ha Noi,Completed,2500000.0
ORD005197,CUS01126,2026-08-07,P015,Badminton Racket,Sports,1,900000,0.0,Credit Card,Hai Phong,Completed,900000.0
ORD005198,CUS01193,2026-03-15,P013,Lipstick,Beauty,4,450000,0.05,Banking,Bien Hoa,Completed,1710000.0
ORD005199,CUS01173,2026-04-18,P011,Python Programming Book,Books,1,300000,0.2,Banking,Thu Dau Mot,Completed,240000.0
ORD005200,CUS00846,2026-07-26,P006,Women Dress,Fashion,3,650000,0.2,Credit Card,Thu Dau Mot,Returned,1560000.0
ORD005201,CUS01225,2026-04-16,P006,Women Dress,Fashion,3,650000,0.0,Credit Card,Ho Chi Minh,Completed,1950000.0
ORD005202,CUS00308,2026-07-26,P001,Laptop ASUS,Electronics,4,25000000,0.15,Cash,Ha Noi,Returned,85000000.0
ORD005203,CUS00813,2026-05-24,P001,Laptop ASUS,Electronics,1,25000000,0.0,Banking,Ho Chi Minh,Completed,25000000.0
ORD005204,CUS00913,2026-05-10,P015,Badminton Racket,Sports,1,900000,0.05,Credit Card,Ha Noi,Completed,855000.0
ORD005205,CUS00393,2026-02-23,P006,Women Dress,Fashion,1,650000,0.2,Cash,Can Tho,Pending,520000.0
ORD005206,CUS01623,2026-07-12,P012,Data Engineering Book,Books,1,450000,0.0,Banking,Ha Noi,Cancelled,450000.0
ORD005207,CUS01441,2026-08-30,P010,Vacuum Cleaner,Home Appliances,2,4200000,0.2,Banking,Thu Dau Mot,Completed,6720000.0
ORD005208,CUS00203,2026-05-04,P004,Sony Headphones,Electronics,1,3500000,0.0,Banking,Ho Chi Minh,Completed,3500000.0
ORD005209,CUS00322,2026-03-26,P002,iPhone 15,Electronics,2,22000000,0.05,E-Wallet,Vung Tau,Completed,41800000.0
ORD005210,CUS01875,2026-07-07,P002,iPhone 15,Electronics,1,22000000,0.2,Credit Card,Thu Dau Mot,Completed,17600000.0
ORD005211,CUS01175,2026-08-01,P002,iPhone 15,Electronics,2,22000000,0.1,Credit Card,Ha Noi,Cancelled,39600000.0
ORD005212,CUS00110,2026-06-16,P011,Python Programming Book,Books,2,300000,0.0,Banking,Ho Chi Minh,Completed,600000.0
ORD005213,CUS00186,2026-08-13,P013,Lipstick,Beauty,4,450000,0.0,Credit Card,Ha Noi,Completed,1800000.0
ORD005214,CUS00076,2026-02-22,P015,Badminton Racket,Sports,1,900000,0.0,Credit Card,Thu Dau Mot,Completed,900000.0
ORD005215,CUS01294,2026-07-03,P009,Air Fryer,Home Appliances,1,2800000,0.0,E-Wallet,Vung Tau,Completed,2800000.0
ORD005216,CUS00733,2026-08-14,P007,Nike Sneakers,Fashion,1,2500000,0.0,Banking,Ho Chi Minh,Completed,2500000.0
ORD005217,CUS01905,2026-07-11,P011,Python Programming Book,Books,1,300000,0.0,Cash,Bien Hoa,Completed,300000.0
ORD005218,CUS00897,2026-06-05,P014,Yoga Mat,Sports,3,400000,0.0,Banking,Thu Dau Mot,Completed,1200000.0
ORD005219,CUS01411,2026-02-22,P013,Lipstick,Beauty,2,450000,0.0,E-Wallet,Ho Chi Minh,Returned,900000.0
ORD005220,CUS01798,2026-03-13,P006,Women Dress,Fashion,4,650000,0.0,Banking,Bien Hoa,Completed,2600000.0
ORD005221,CUS01951,2026-08-21,P004,Sony Headphones,Electronics,1,3500000,0.05,Banking,Ho Chi Minh,Completed,3325000.0
ORD005222,CUS01047,2026-03-02,P015,Badminton Racket,Sports,1,900000,0.15,E-Wallet,Ho Chi Minh,Completed,765000.0
ORD005223,CUS00305,2026-03-30,P010,Vacuum Cleaner,Home Appliances,2,4200000,0.1,Banking,Ho Chi Minh,Completed,7560000.0
ORD005224,CUS00870,2026-03-07,P005,Men T-Shirt,Fashion,3,250000,0.0,Banking,Ha Noi,Cancelled,750000.0
ORD005226,CUS00437,2026-05-30,P015,Badminton Racket,Sports,2,900000,0.0,Cash,Ho Chi Minh,Completed,1800000.0
ORD005227,CUS01618,2026-03-04,P015,Badminton Racket,Sports,3,900000,0.0,E-Wallet,Da Nang,Pending,2700000.0
ORD005228,CUS01309,2026-05-14,P001,Laptop ASUS,Electronics,2,25000000,0.2,Cash,Ha Noi,Completed,40000000.0
ORD005229,CUS01142,2026-07-17,P002,iPhone 15,Electronics,1,22000000,0.0,Banking,Hai Phong,Completed,22000000.0
ORD005230,CUS01981,2026-03-10,P014,Yoga Mat,Sports,1,400000,0.1,Banking,Ho Chi Minh,Completed,360000.0
ORD005231,CUS01700,2026-06-20,P011,Python Programming Book,Books,1,300000,0.1,Cash,Ha Noi,Completed,270000.0
ORD005232,CUS01029,2026-07-05,P007,Nike Sneakers,Fashion,3,2500000,0.05,E-Wallet,Ho Chi Minh,Pending,7125000.0
ORD005233,CUS00991,2026-07-11,P012,Data Engineering Book,Books,1,450000,0.0,Cash,Ho Chi Minh,Completed,450000.0
ORD005234,CUS01532,2026-02-11,P015,Badminton Racket,Sports,2,900000,0.15,Credit Card,Ha Noi,Completed,1530000.0
ORD005235,CUS01271,2026-04-19,P012,Data Engineering Book,Books,1,450000,0.2,Cash,Vung Tau,Completed,360000.0
ORD005236,CUS00990,2026-08-05,P006,Women Dress,Fashion,2,650000,0.15,Banking,Bien Hoa,Completed,1105000.0
ORD005237,CUS00102,2026-04-07,P009,Air Fryer,Home Appliances,2,2800000,0.15,Cash,Nha Trang,Completed,4760000.0
ORD005238,CUS01925,2026-06-03,P007,Nike Sneakers,Fashion,2,2500000,0.05,Banking,Hai Phong,Completed,4750000.0
ORD005239,CUS01304,2026-07-26,P015,Badminton Racket,Sports,1,900000,0.2,Credit Card,Can Tho,Cancelled,720000.0
ORD005240,CUS01046,2026-08-24,P001,Laptop ASUS,Electronics,2,25000000,0.0,Credit Card,Bien Hoa,Completed,50000000.0
ORD005241,CUS00308,2026-08-27,P002,iPhone 15,Electronics,1,22000000,0.15,Banking,Ho Chi Minh,Completed,18700000.0
ORD005242,CUS01692,2026-08-07,P013,Lipstick,Beauty,1,450000,0.0,Banking,Ha Noi,Completed,450000.0
ORD005243,CUS00005,2026-07-23,P006,Women Dress,Fashion,3,650000,0.15,E-Wallet,Vung Tau,Cancelled,1657500.0
ORD005244,CUS00870,2026-02-15,P002,iPhone 15,Electronics,2,22000000,0.05,Banking,Ho Chi Minh,Completed,41800000.0
ORD005245,CUS01451,2026-05-05,P011,Python Programming Book,Books,1,300000,0.2,Credit Card,Hai Phong,Cancelled,240000.0
ORD005246,CUS01860,2026-07-22,P003,Samsung Galaxy S24,Electronics,4,18000000,0.2,Banking,Can Tho,Completed,57600000.0
ORD005247,CUS01217,2026-03-16,P008,Rice Cooker,Home Appliances,1,1500000,0.05,Cash,Ha Noi,Completed,1425000.0
ORD005248,CUS00589,2026-02-02,P010,Vacuum Cleaner,Home Appliances,5,4200000,0.2,Banking,Da Nang,Completed,16800000.0
ORD005249,CUS01626,2026-04-28,P014,Yoga Mat,Sports,4,400000,0.0,E-Wallet,Da Nang,Completed,1600000.0
ORD005250,CUS01514,2026-07-16,P014,Yoga Mat,Sports,1,400000,0.2,Cash,Ha Noi,Completed,320000.0
ORD005251,CUS01001,2026-03-19,P003,Samsung Galaxy S24,Electronics,1,18000000,0.0,Banking,Bien Hoa,Completed,18000000.0
ORD005252,CUS01608,2026-08-05,P011,Python Programming Book,Books,2,300000,0.0,Banking,Ho Chi Minh,Completed,600000.0
ORD005253,CUS00151,2026-03-07,P011,Python Programming Book,Books,1,300000,0.0,Credit Card,Ho Chi Minh,Cancelled,300000.0
ORD005254,CUS00091,2026-02-09,P011,Python Programming Book,Books,1,300000,0.15,Banking,Unknown,Completed,255000.0
ORD005255,CUS01458,2026-07-04,P005,Men T-Shirt,Fashion,1,250000,0.0,E-Wallet,Ho Chi Minh,Completed,250000.0
ORD005256,CUS01857,2026-01-16,P003,Samsung Galaxy S24,Electronics,3,18000000,0.15,Cash,Nha Trang,Cancelled,45900000.0
ORD005257,CUS00122,2026-08-25,P008,Rice Cooker,Home Appliances,3,1500000,0.15,Banking,Da Nang,Pending,3825000.0
ORD005258,CUS00984,2026-01-17,P004,Sony Headphones,Electronics,5,3500000,0.15,E-Wallet,Vung Tau,Completed,14875000.0
ORD005259,CUS00348,2026-02-04,P010,Vacuum Cleaner,Home Appliances,1,4200000,0.2,Credit Card,Ho Chi Minh,Completed,3360000.0
ORD005260,CUS00014,2026-06-26,P009,Air Fryer,Home Appliances,2,2800000,0.1,Banking,Ho Chi Minh,Completed,5040000.0
ORD005261,CUS00920,2026-08-10,P015,Badminton Racket,Sports,1,900000,0.15,Credit Card,Bien Hoa,Pending,765000.0
ORD005262,CUS00007,2026-03-21,P009,Air Fryer,Home Appliances,1,2800000,0.2,Credit Card,Bien Hoa,Completed,2240000.0
ORD005263,CUS00197,2026-03-07,P002,iPhone 15,Electronics,1,22000000,0.2,Banking,Ho Chi Minh,Completed,17600000.0
ORD005264,CUS00751,2026-04-01,P014,Yoga Mat,Sports,1,400000,0.1,E-Wallet,Ho Chi Minh,Completed,360000.0
ORD005265,CUS01881,2026-04-21,P004,Sony Headphones,Electronics,4,3500000,0.15,Banking,Ho Chi Minh,Completed,11900000.0
ORD005266,CUS00208,2026-06-25,P012,Data Engineering Book,Books,2,450000,0.2,Credit Card,Ho Chi Minh,Completed,720000.0
ORD005267,CUS01060,2026-08-02,P004,Sony Headphones,Electronics,3,3500000,0.0,Cash,Da Nang,Completed,10500000.0
ORD005268,CUS01998,2026-06-06,P010,Vacuum Cleaner,Home Appliances,5,4200000,0.15,Credit Card,Ha Noi,Completed,17850000.0
ORD005269,CUS00873,2026-07-04,P006,Women Dress,Fashion,1,650000,0.0,Banking,Ho Chi Minh,Completed,650000.0
ORD005270,CUS00842,2026-05-29,P007,Nike Sneakers,Fashion,1,2500000,0.2,E-Wallet,Hai Phong,Completed,2000000.0
ORD005271,CUS00478,2026-02-19,P015,Badminton Racket,Sports,3,900000,0.0,Cash,Hai Phong,Returned,2700000.0
ORD005272,CUS00681,2026-04-08,P010,Vacuum Cleaner,Home Appliances,1,4200000,0.0,Credit Card,Bien Hoa,Pending,4200000.0
ORD005273,CUS01404,2026-01-16,P005,Men T-Shirt,Fashion,1,250000,0.0,E-Wallet,Ho Chi Minh,Cancelled,250000.0
ORD005274,CUS01172,2026-06-07,P008,Rice Cooker,Home Appliances,1,1500000,0.0,E-Wallet,Da Nang,Cancelled,1500000.0
ORD005275,CUS00030,2026-03-30,P015,Badminton Racket,Sports,1,900000,0.0,Banking,Ho Chi Minh,Completed,900000.0
ORD005277,CUS00738,2026-08-30,P003,Samsung Galaxy S24,Electronics,1,18000000,0.1,E-Wallet,Thu Dau Mot,Completed,16200000.0
ORD005278,CUS00050,2026-04-29,P010,Vacuum Cleaner,Home Appliances,1,4200000,0.1,Cash,Ho Chi Minh,Completed,3780000.0
ORD005279,CUS00326,2026-08-24,P008,Rice Cooker,Home Appliances,2,1500000,0.15,Banking,Da Nang,Completed,2550000.0
ORD005280,CUS00047,2026-08-11,P010,Vacuum Cleaner,Home Appliances,2,4200000,0.2,Banking,Nha Trang,Completed,6720000.0
ORD005281,CUS01238,2026-07-26,P010,Vacuum Cleaner,Home Appliances,5,4200000,0.1,Credit Card,Thu Dau Mot,Cancelled,18900000.0
ORD005282,CUS00569,2026-04-11,P005,Men T-Shirt,Fashion,5,250000,0.1,E-Wallet,Bien Hoa,Completed,1125000.0
ORD005283,CUS00163,2026-07-15,P013,Lipstick,Beauty,1,450000,0.0,Banking,Ha Noi,Completed,450000.0
ORD005284,CUS00741,2026-08-29,P011,Python Programming Book,Books,4,300000,0.2,Cash,Ha Noi,Completed,960000.0
ORD005285,CUS00020,2026-06-06,P005,Men T-Shirt,Fashion,1,250000,0.2,Credit Card,Ha Noi,Completed,200000.0
ORD005286,CUS01223,2026-07-02,P012,Data Engineering Book,Books,4,450000,0.0,Banking,Nha Trang,Cancelled,1800000.0
ORD005288,CUS01727,2026-03-26,P002,iPhone 15,Electronics,1,22000000,0.1,Credit Card,Da Nang,Completed,19800000.0
ORD005289,CUS00028,2026-01-10,P001,Laptop ASUS,Electronics,1,25000000,0.05,Cash,Ho Chi Minh,Completed,23750000.0
ORD005290,CUS00947,2026-04-26,P010,Vacuum Cleaner,Home Appliances,1,4200000,0.2,E-Wallet,Thu Dau Mot,Completed,3360000.0
ORD005291,CUS00833,2026-01-29,P006,Women Dress,Fashion,2,650000,0.15,Banking,Ho Chi Minh,Completed,1105000.0
ORD005292,CUS00909,2026-05-03,P006,Women Dress,Fashion,5,650000,0.15,Banking,Ha Noi,Completed,2762500.0
ORD005293,CUS00183,2026-08-04,P002,iPhone 15,Electronics,1,22000000,0.0,Cash,Ha Noi,Completed,22000000.0
ORD005294,CUS00764,2026-01-22,P011,Python Programming Book,Books,1,300000,0.15,Banking,Ho Chi Minh,Completed,255000.0
ORD005295,CUS01926,2026-01-28,P006,Women Dress,Fashion,3,650000,0.0,Cash,Ho Chi Minh,Completed,1950000.0
ORD005296,CUS00563,2026-05-26,P011,Python Programming Book,Books,1,300000,0.2,Cash,Thu Dau Mot,Pending,240000.0
ORD005297,CUS01669,2026-02-02,P014,Yoga Mat,Sports,2,400000,0.0,Cash,Ho Chi Minh,Completed,800000.0
ORD005298,CUS00940,2026-04-02,P010,Vacuum Cleaner,Home Appliances,1,4200000,0.05,E-Wallet,Ho Chi Minh,Completed,3990000.0
ORD005299,CUS00600,2026-03-19,P015,Badminton Racket,Sports,1,900000,0.05,Cash,Can Tho,Completed,855000.0
ORD005300,CUS00369,2026-03-10,P013,Lipstick,Beauty,1,450000,0.2,Credit Card,Ho Chi Minh,Cancelled,360000.0
ORD005301,CUS01776,2026-02-26,P002,iPhone 15,Electronics,3,22000000,0.1,Cash,Ho Chi Minh,Completed,59400000.0
ORD005302,CUS00572,2026-07-30,P011,Python Programming Book,Books,2,300000,0.2,Banking,Da Nang,Completed,480000.0
ORD005303,CUS01177,2026-02-28,P006,Women Dress,Fashion,1,650000,0.05,E-Wallet,Nha Trang,Completed,617500.0
ORD005304,CUS00041,2026-08-19,P005,Men T-Shirt,Fashion,2,250000,0.1,Banking,Bien Hoa,Completed,450000.0
ORD005305,CUS00830,2026-03-26,P015,Badminton Racket,Sports,2,900000,0.2,Cash,Da Nang,Pending,1440000.0
ORD005306,CUS01013,2026-06-21,P009,Air Fryer,Home Appliances,5,2800000,0.0,Credit Card,Hai Phong,Completed,14000000.0
ORD005307,CUS00857,2026-07-28,P008,Rice Cooker,Home Appliances,2,1500000,0.0,Credit Card,Ho Chi Minh,Completed,3000000.0
ORD005308,CUS00304,2026-04-19,P014,Yoga Mat,Sports,1,400000,0.15,Credit Card,Ha Noi,Pending,340000.0
ORD005309,CUS00915,2026-04-14,P010,Vacuum Cleaner,Home Appliances,3,4200000,0.1,Credit Card,Vung Tau,Completed,11340000.0
ORD005310,CUS01251,2026-01-04,P012,Data Engineering Book,Books,2,450000,0.05,Banking,Thu Dau Mot,Completed,855000.0
ORD005311,CUS01348,2026-06-07,P010,Vacuum Cleaner,Home Appliances,1,4200000,0.1,E-Wallet,Ha Noi,Cancelled,3780000.0
ORD005312,CUS01088,2026-07-14,P001,Laptop ASUS,Electronics,3,25000000,0.1,Banking,Ho Chi Minh,Completed,67500000.0
ORD005313,CUS01337,2026-05-26,P014,Yoga Mat,Sports,1,400000,0.2,Credit Card,Hai Phong,Returned,320000.0
ORD005314,CUS00096,2026-06-28,P008,Rice Cooker,Home Appliances,1,1500000,0.1,Credit Card,Ha Noi,Pending,1350000.0
ORD005315,CUS00557,2026-01-26,P002,iPhone 15,Electronics,1,22000000,0.1,E-Wallet,Ho Chi Minh,Returned,19800000.0
ORD005316,CUS00038,2026-07-12,P012,Data Engineering Book,Books,1,450000,0.05,Banking,Ho Chi Minh,Completed,427500.0
ORD005317,CUS01272,2026-07-29,P013,Lipstick,Beauty,2,450000,0.1,E-Wallet,Ho Chi Minh,Completed,810000.0
ORD005318,CUS00444,2026-05-31,P011,Python Programming Book,Books,4,300000,0.0,Credit Card,Ha Noi,Completed,1200000.0
ORD005319,CUS01371,2026-06-13,P012,Data Engineering Book,Books,4,450000,0.2,Credit Card,Ho Chi Minh,Completed,1440000.0
ORD005320,CUS01990,2026-03-23,P005,Men T-Shirt,Fashion,4,250000,0.05,Banking,Da Nang,Completed,950000.0
ORD005321,CUS01599,2026-01-15,P004,Sony Headphones,Electronics,1,3500000,0.2,Credit Card,Da Nang,Completed,2800000.0
ORD005322,CUS00293,2026-05-19,P013,Lipstick,Beauty,1,450000,0.15,E-Wallet,Ha Noi,Cancelled,382500.0
ORD005323,CUS01191,2026-08-27,P009,Air Fryer,Home Appliances,4,2800000,0.0,Cash,Can Tho,Completed,11200000.0
ORD005324,CUS00047,2026-03-30,P007,Nike Sneakers,Fashion,1,2500000,0.15,Credit Card,Bien Hoa,Completed,2125000.0
ORD005325,CUS00892,2026-07-10,P008,Rice Cooker,Home Appliances,1,1500000,0.0,Cash,Bien Hoa,Returned,1500000.0
ORD005326,CUS00585,2026-03-12,P013,Lipstick,Beauty,1,450000,0.1,Cash,Ha Noi,Completed,405000.0
ORD005327,CUS00459,2026-05-28,P006,Women Dress,Fashion,3,650000,0.2,Credit Card,Ho Chi Minh,Completed,1560000.0
ORD005328,CUS00590,2026-06-03,P007,Nike Sneakers,Fashion,2,2500000,0.1,Banking,Hai Phong,Completed,4500000.0
ORD005329,CUS01751,2026-08-16,P001,Laptop ASUS,Electronics,3,25000000,0.05,Cash,Ha Noi,Completed,71250000.0
ORD005330,CUS00152,2026-04-20,P010,Vacuum Cleaner,Home Appliances,1,4200000,0.0,Credit Card,Da Nang,Completed,4200000.0
ORD005331,CUS01372,2026-01-17,P008,Rice Cooker,Home Appliances,1,1500000,0.0,Cash,Bien Hoa,Pending,1500000.0
ORD005332,CUS00038,2026-02-25,P010,Vacuum Cleaner,Home Appliances,1,4200000,0.0,Banking,Hue,Completed,4200000.0
ORD005334,CUS01309,2026-04-20,P010,Vacuum Cleaner,Home Appliances,2,4200000,0.0,Cash,Ho Chi Minh,Pending,8400000.0
ORD005336,CUS00194,2026-03-30,P015,Badminton Racket,Sports,1,900000,0.05,Banking,Ho Chi Minh,Completed,855000.0
ORD005337,CUS00387,2026-07-19,P013,Lipstick,Beauty,3,450000,0.2,E-Wallet,Hue,Completed,1080000.0
ORD005338,CUS00886,2026-07-21,P007,Nike Sneakers,Fashion,2,2500000,0.0,Banking,Vung Tau,Completed,5000000.0
ORD005339,CUS01143,2026-07-24,P004,Sony Headphones,Electronics,1,3500000,0.2,Cash,Hue,Cancelled,2800000.0
ORD005340,CUS01026,2026-04-08,P009,Air Fryer,Home Appliances,1,2800000,0.1,Banking,Can Tho,Completed,2520000.0
ORD005341,CUS00110,2026-07-01,P006,Women Dress,Fashion,3,650000,0.2,Banking,Ha Noi,Completed,1560000.0
ORD005342,CUS01624,2026-01-15,P011,Python Programming Book,Books,2,300000,0.0,Credit Card,Ha Noi,Cancelled,600000.0
ORD005343,CUS00722,2026-03-14,P006,Women Dress,Fashion,1,650000,0.15,Banking,Thu Dau Mot,Completed,552500.0
ORD005344,CUS01384,2026-07-17,P005,Men T-Shirt,Fashion,1,250000,0.1,Banking,Vung Tau,Completed,225000.0
ORD005345,CUS01449,2026-05-29,P013,Lipstick,Beauty,1,450000,0.15,E-Wallet,Da Nang,Pending,382500.0
ORD005346,CUS01218,2026-01-06,P014,Yoga Mat,Sports,3,400000,0.1,Credit Card,Da Nang,Completed,1080000.0
ORD005347,CUS01615,2026-06-30,P008,Rice Cooker,Home Appliances,2,1500000,0.0,Banking,Ha Noi,Completed,3000000.0
ORD005348,CUS01607,2026-02-13,P014,Yoga Mat,Sports,3,400000,0.1,Banking,Thu Dau Mot,Completed,1080000.0
ORD005349,CUS00649,2026-05-03,P012,Data Engineering Book,Books,2,450000,0.0,Banking,Ho Chi Minh,Completed,900000.0
ORD005350,CUS01835,2026-01-26,P012,Data Engineering Book,Books,1,450000,0.0,Banking,Bien Hoa,Completed,450000.0
ORD005351,CUS01410,2026-03-02,P013,Lipstick,Beauty,5,450000,0.0,Credit Card,Ha Noi,Cancelled,2250000.0
